t,G,F1,F2,F3
1705,0.005631,0.007019,null,null
1706,0.005634,0.007019,null,null
1707,0.005633,0.007026,null,null
1708,0.005634,0.00702,null,null
1709,0.00564,0.007023,null,null
1710,0.005637,0.007021,null,null
1711,0.005636,0.007017,null,null
1712,0.005636,0.00702,null,null
1713,0.005635,0.007014,null,null
1714,0.005641,0.007019,null,null
1715,0.005635,0.007017,null,null
1716,0.005631,0.007019,null,null
1717,0.005634,0.00702,null,null
1718,0.005632,0.007022,null,null
1719,0.005632,0.007018,null,null
1720,0.005633,0.007023,null,null
1721,0.005633,0.007018,null,null
1722,0.005633,0.007021,null,null
1723,0.005632,0.007024,null,null
1724,0.005634,0.007019,null,null
1725,0.005635,0.007018,null,null
1726,0.005636,0.007016,null,null
1727,0.005636,0.007017,null,null
1728,0.005636,0.007023,null,null
1729,0.00563,0.00702,null,null
1730,0.005629,0.007026,null,null
1731,0.005633,0.007022,null,null
1732,0.00563,0.007024,null,null
1733,0.005633,0.007019,null,null
1734,0.005635,0.007019,null,null
1735,0.005634,0.007015,null,null
1736,0.005639,0.00702,null,null
1737,0.005639,0.007008,null,null
1738,0.00564,0.007012,null,null
1739,0.005642,0.007012,null,null
1740,0.005638,0.007011,null,null
1741,0.005644,0.007012,null,null
1742,0.005638,0.007011,null,null
1743,0.005637,0.007014,null,null
1744,0.005637,0.007012,null,null
1745,0.005642,0.007016,null,null
1746,0.005646,0.007008,null,null
1747,0.005644,0.007011,null,null
1748,0.005644,0.007009,null,null
1749,0.005642,0.00701,null,null
1750,0.005641,0.007008,null,null
1751,0.005646,0.007007,null,null
1752,0.005648,0.007009,null,null
1753,0.005641,0.007008,null,null
1754,0.005644,0.007009,null,null
1755,0.005646,0.007005,null,null
1756,0.005648,0.007002,null,null
1757,0.005648,0.007001,null,null
1758,0.005649,0.007005,null,null
1759,0.005648,0.007007,null,null
1760,0.005647,0.007003,null,null
1761,0.005646,0.007009,null,null
1762,0.005646,0.007003,null,null
1763,0.005644,0.007009,null,null
1764,0.005645,0.007013,null,null
1765,0.005647,0.007007,null,null
1766,0.005643,0.007008,null,null
1767,0.005644,0.007003,null,null
1768,0.005644,0.007007,null,null
1769,0.005641,0.007009,null,null
1770,0.005643,0.007009,null,null
1771,0.005645,0.007008,null,null
1772,0.005649,0.007007,null,null
1773,0.005645,0.007006,null,null
1774,0.005647,0.007009,null,null
1775,0.005647,0.007007,null,null
1776,0.005641,0.007004,null,null
1777,0.005643,0.007003,null,null
1778,0.005646,0.007005,null,null
1779,0.005645,0.007002,null,null
1780,0.005645,0.007005,null,null
1781,0.005647,0.007002,null,null
1782,0.005645,0.007001,null,null
1783,0.005644,0.007002,null,null
1784,0.005646,0.007001,null,null
1785,0.005647,0.006999,null,null
1786,0.005646,0.007003,null,null
1787,0.005646,0.006999,null,null
1788,0.005645,0.007005,null,null
1789,0.005645,0.007005,null,null
1790,0.005644,0.007003,null,null
1791,0.005645,0.007004,null,null
1792,0.005646,0.007002,null,null
1793,0.005642,0.007005,null,null
1794,0.005645,0.007009,null,null
1795,0.005642,0.00701,null,null
1796,0.005639,0.007005,null,null
1797,0.005643,0.007005,null,null
1798,0.005643,0.007006,null,null
1799,0.00564,0.007008,null,null
1800,0.005639,0.007007,null,null
1801,0.005641,0.007009,null,null
1802,0.005643,0.007007,null,null
1803,0.00564,0.007015,null,null
1804,0.005642,0.007008,null,null
1805,0.005647,0.00701,null,null
1806,0.005643,0.007011,null,null
1807,0.005644,0.007009,null,null
1808,0.005649,0.007006,null,null
1809,0.00565,0.007003,null,null
1810,0.005647,0.007003,null,null
1811,0.005647,0.007004,null,null
1812,0.005647,0.007004,null,null
1813,0.005647,0.007002,null,null
1814,0.005647,0.007008,null,null
1815,0.005645,0.00701,null,null
1816,0.005645,0.007009,null,null
1817,0.005643,0.007005,null,null
1818,0.005648,0.007005,null,null
1819,0.005646,0.007002,null,null
1820,0.005646,0.007002,null,null
1821,0.005649,0.007,null,null
1822,0.005649,0.006998,null,null
1823,0.005649,0.006999,null,null
1824,0.005647,0.006998,null,null
1825,0.005648,0.006998,null,null
1826,0.00565,0.00701,null,null
1827,0.005649,0.007008,null,null
1828,0.005641,0.007008,null,null
1829,0.00564,0.007008,null,null
1830,0.005645,0.007006,null,null
1831,0.005649,0.007006,null,null
1832,0.005647,0.007002,null,null
1833,0.005647,0.007003,null,null
1834,0.005647,0.007003,null,null
1835,0.005647,0.007003,null,null
1836,0.005643,0.00701,null,null
1837,0.00564,0.007009,null,null
1838,0.00564,0.007009,null,null
1839,0.005646,0.007009,null,null
1840,0.005648,0.007005,null,null
1841,0.005647,0.007,null,null
1842,0.005649,0.007003,null,null
1843,0.005649,0.007004,null,null
1844,0.005649,0.007007,null,null
1845,0.005645,0.007003,null,null
1846,0.005648,0.007004,null,null
1847,0.005649,0.007005,null,null
1848,0.005645,0.007008,null,null
1849,0.005643,0.007003,null,null
1850,0.005645,0.007005,null,null
1851,0.005642,0.007005,null,null
1852,0.005642,0.007016,null,null
1853,0.005642,0.007013,null,null
1854,0.005643,0.007014,null,null
1855,0.005637,0.007012,null,null
1856,0.005641,0.007017,null,null
1857,0.005643,0.007011,null,null
1858,0.005645,0.007003,null,null
1859,0.005646,0.007012,null,null
1860,0.005641,0.007011,null,null
1861,0.005639,0.007011,null,null
1862,0.005644,0.007009,null,null
1863,0.005644,0.007004,null,null
1864,0.005643,0.007006,null,null
1865,0.005642,0.007005,null,null
1866,0.005643,0.007003,null,null
1867,0.005643,0.007009,null,null
1868,0.00564,0.007002,null,null
1869,0.005639,0.007008,null,null
1870,0.005645,0.007005,null,null
1871,0.005645,0.007008,null,null
1872,0.005641,0.007014,null,null
1873,0.005641,0.007014,null,null
1874,0.005641,0.00701,null,null
1875,0.005644,0.007015,null,null
1876,0.005639,0.007014,null,null
1877,0.005638,0.007011,null,null
1878,0.005641,0.007007,null,null
1879,0.00564,0.007013,null,null
1880,0.005638,0.007011,null,null
1881,0.005638,0.007015,null,null
1882,0.005641,0.007013,null,null
1883,0.005638,0.007014,null,null
1884,0.005642,0.007014,null,null
1885,0.00564,0.00701,null,null
1886,0.005651,0.007013,null,null
1887,0.005641,0.007009,null,null
1888,0.005642,0.007009,null,null
1889,0.005639,0.00701,null,null
1890,0.005641,0.007011,null,null
1891,0.005638,0.007006,null,null
1892,0.005641,0.007009,null,null
1893,0.005641,0.007008,null,null
1894,0.00564,0.00701,null,null
1895,0.005639,0.007011,null,null
1896,0.00564,0.007011,null,null
1897,0.00564,0.007007,null,null
1898,0.005641,0.007004,null,null
1899,0.00564,0.007007,null,null
1900,0.005637,0.007011,null,null
1901,0.005638,0.007009,null,null
1902,0.005641,0.007012,null,null
1903,0.005641,0.007016,null,null
1904,0.005633,0.007016,null,null
1905,0.00564,0.007018,null,null
1906,0.005641,0.00701,null,null
1907,0.005643,0.007012,null,null
1908,0.005642,0.007009,null,null
1909,0.005643,0.007011,null,null
1910,0.005645,0.007004,null,null
1911,0.005644,0.007,null,null
1912,0.005649,0.006999,null,null
1913,0.005649,0.007003,null,null
1914,0.005643,0.006999,null,null
1915,0.005644,0.006999,null,null
1916,0.005647,0.007002,null,null
1917,0.005646,0.007001,null,null
1918,0.005651,0.007006,null,null
1919,0.005648,0.007004,null,null
1920,0.005649,0.007003,null,null
1921,0.005643,0.007003,null,null
1922,0.005647,0.007001,null,null
1923,0.005648,0.006997,null,null
1924,0.00565,0.006995,null,null
1925,0.005652,0.006997,null,null
1926,0.005648,0.006993,null,null
1927,0.005649,0.006994,null,null
1928,0.005649,0.006993,null,null
1929,0.005648,0.007003,null,null
1930,0.005647,0.006997,null,null
1931,0.005649,0.006997,null,null
1932,0.005649,0.006996,null,null
1933,0.005648,0.006996,null,null
1934,0.005648,0.007001,null,null
1935,0.005647,0.007002,null,null
1936,0.005648,0.006999,null,null
1937,0.005649,0.006997,null,null
1938,0.005652,0.006994,null,null
1939,0.005653,0.006995,null,null
1940,0.005649,0.006993,null,null
1941,0.005654,0.006997,null,null
1942,0.005659,0.006995,null,null
1943,0.005656,0.006992,null,null
1944,0.005655,0.006995,null,null
1945,0.005652,0.006993,null,null
1946,0.005652,0.006997,null,null
1947,0.005652,0.006997,null,null
1948,0.005648,0.006998,null,null
1949,0.005652,0.006998,null,null
1950,0.005651,0.006992,null,null
1951,0.005653,0.006994,null,null
1952,0.00565,0.006996,null,null
1953,0.005651,0.006998,null,null
1954,0.005654,0.007,null,null
1955,0.005658,0.006994,null,null
1956,0.005658,0.006989,null,null
1957,0.005656,0.006988,null,null
1958,0.005655,0.006988,null,null
1959,0.005656,0.006992,null,null
1960,0.005654,0.006992,null,null
1961,0.005653,0.006994,null,null
1962,0.005651,0.006994,null,null
1963,0.005651,0.007,null,null
1964,0.005651,0.007003,null,null
1965,0.005651,0.007005,null,null
1966,0.005649,0.007001,null,null
1967,0.005643,0.007004,null,null
1968,0.005647,0.007002,null,null
1969,0.005647,0.007002,null,null
1970,0.005647,0.007001,null,null
1971,0.005649,0.006999,null,null
1972,0.005654,0.006996,null,null
1973,0.005653,0.006996,null,null
1974,0.005655,0.006989,null,null
1975,0.005654,0.006995,null,null
1976,0.005658,0.006995,null,null
1977,0.005657,0.006986,null,null
1978,0.005658,0.006985,null,null
1979,0.00566,0.006983,null,null
1980,0.005659,0.006982,null,null
1981,0.005659,0.00699,null,null
1982,0.005658,0.006995,null,null
1983,0.005651,0.006994,null,null
1984,0.005649,0.006994,null,null
1985,0.005654,0.006997,null,null
1986,0.005651,0.006995,null,null
1987,0.005648,0.006993,null,null
1988,0.005651,0.006995,null,null
1989,0.005648,0.007,null,null
1990,0.005649,0.006999,null,null
1991,0.005648,0.007005,null,null
1992,0.005647,0.007004,null,null
1993,0.005646,0.007003,null,null
1994,0.005643,0.007005,null,null
1995,0.005643,0.00701,null,null
1996,0.005641,0.007007,null,null
1997,0.005646,0.007012,null,null
1998,0.005641,0.007007,null,null
1999,0.005642,0.007006,null,null
2000,0.005641,0.007012,null,null
2001,0.005642,0.007007,null,null
2002,0.005643,0.007009,null,null
2003,0.00564,0.007008,null,null
2004,0.005644,0.007006,null,null
2005,0.005643,0.007004,null,null
2006,0.005646,0.007007,null,null
2007,0.005644,0.007008,null,null
2008,0.005644,0.007012,null,null
2009,0.005647,0.007008,null,null
2010,0.005645,0.007006,null,null
2011,0.005646,0.007004,null,null
2012,0.005644,0.007,null,null
2013,0.005644,0.007004,null,null
2014,0.005647,0.007001,null,null
2015,0.005645,0.007006,null,null
2016,0.005645,0.007007,null,null
2017,0.005644,0.007001,null,null
2018,0.005644,0.007005,null,null
2019,0.005641,0.007007,null,null
2020,0.005642,0.007007,null,null
2021,0.005641,0.007005,null,null
2022,0.005644,0.007007,null,null
2023,0.005642,0.007007,null,null
2024,0.005641,0.007005,null,null
2025,0.005643,0.00701,null,null
2026,0.005644,0.007011,null,null
2027,0.005638,0.00701,null,null
2028,0.005643,0.007007,null,null
2029,0.005642,0.00701,null,null
2030,0.005645,0.007006,null,null
2031,0.005641,0.007015,null,null
2032,0.005638,0.007012,null,null
2033,0.00564,0.007011,null,null
2034,0.005638,0.007011,null,null
2035,0.005638,0.007013,null,null
2036,0.005641,0.007012,null,null
2037,0.005641,0.007009,null,null
2038,0.005642,0.007003,null,null
2039,0.005639,0.007008,null,null
2040,0.005645,0.007011,null,null
2041,0.00564,0.007006,null,null
2042,0.005641,0.007007,null,null
2043,0.005642,0.007007,null,null
2044,0.005642,0.007009,null,null
2045,0.005645,0.007004,null,null
2046,0.005644,0.007011,null,null
2047,0.005646,0.007005,null,null
2048,0.005644,0.007005,null,null
2049,0.005644,0.007007,null,null
2050,0.005648,0.007007,null,null
2051,0.005645,0.00701,null,null
2052,0.005645,0.007008,null,null
2053,0.005644,0.007006,null,null
2054,0.005641,0.007004,null,null
2055,0.005646,0.007003,null,null
2056,0.005643,0.007005,null,null
2057,0.005642,0.007009,null,null
2058,0.005645,0.007012,null,null
2059,0.005645,0.007009,null,null
2060,0.005644,0.007011,null,null
2061,0.005646,0.007014,null,null
2062,0.005641,0.007008,null,null
2063,0.005642,0.007009,null,null
2064,0.005641,0.007015,null,null
2065,0.005637,0.007012,null,null
2066,0.005642,0.007009,null,null
2067,0.005644,0.007015,null,null
2068,0.005641,0.007009,null,null
2069,0.005643,0.007006,null,null
2070,0.005645,0.007007,null,null
2071,0.005644,0.007003,null,null
2072,0.005646,0.007,null,null
2073,0.005648,0.007004,null,null
2074,0.005647,0.007001,null,null
2075,0.005647,0.007003,null,null
2076,0.005647,0.007001,null,null
2077,0.005652,0.006999,null,null
2078,0.005647,0.006997,null,null
2079,0.00565,0.006999,null,null
2080,0.005647,0.006997,null,null
2081,0.005648,0.006998,null,null
2082,0.005652,0.007,null,null
2083,0.00565,0.007003,null,null
2084,0.005643,0.007004,null,null
2085,0.005641,0.007003,null,null
2086,0.005652,0.007002,null,null
2087,0.005654,0.007004,null,null
2088,0.005652,0.006992,null,null
2089,0.005659,0.006988,null,null
2090,0.005652,0.006993,null,null
2091,0.005655,0.006994,null,null
2092,0.005654,0.00699,null,null
2093,0.005655,0.006989,null,null
2094,0.005655,0.006993,null,null
2095,0.005658,0.006995,null,null
2096,0.005649,0.006993,null,null
2097,0.005656,0.006998,null,null
2098,0.005652,0.007003,null,null
2099,0.005649,0.006998,null,null
2100,0.005652,0.007004,null,null
2101,0.005653,0.006995,null,null
2102,0.005652,0.006997,null,null
2103,0.005649,0.006997,null,null
2104,0.005653,0.006995,null,null
2105,0.005656,0.006994,null,null
2106,0.00565,0.006993,null,null
2107,0.005653,0.006993,null,null
2108,0.005657,0.006995,null,null
2109,0.005655,0.006991,null,null
2110,0.005662,0.00699,null,null
2111,0.005656,0.006994,null,null
2112,0.005655,0.006991,null,null
2113,0.005654,0.006995,null,null
2114,0.005651,0.007003,null,null
2115,0.005652,0.006996,null,null
2116,0.005655,0.006996,null,null
2117,0.005652,0.006995,null,null
2118,0.005655,0.006996,null,null
2119,0.005651,0.006994,null,null
2120,0.005651,0.006997,null,null
2121,0.005654,0.007007,null,null
2122,0.005652,0.007005,null,null
2123,0.005649,0.007003,null,null
2124,0.005649,0.007003,null,null
2125,0.005652,0.007005,null,null
2126,0.005649,0.007,null,null
2127,0.005648,0.007001,null,null
2128,0.005646,0.007001,null,null
2129,0.005647,0.007002,null,null
2130,0.00565,0.006999,null,null
2131,0.005646,0.007003,null,null
2132,0.005645,0.007002,null,null
2133,0.005647,0.007003,null,null
2134,0.005646,0.007002,null,null
2135,0.005645,0.007002,null,null
2136,0.00565,0.007002,null,null
2137,0.005647,0.007003,null,null
2138,0.00565,0.007004,null,null
2139,0.005649,0.007002,null,null
2140,0.005648,0.006996,null,null
2141,0.005646,0.006998,null,null
2142,0.005648,0.006997,null,null
2143,0.005655,0.007002,null,null
2144,0.005654,0.007,null,null
2145,0.005652,0.006998,null,null
2146,0.00565,0.006992,null,null
2147,0.005652,0.006994,null,null
2148,0.005651,0.006996,null,null
2149,0.005654,0.006995,null,null
2150,0.005658,0.006993,null,null
2151,0.00565,0.00699,null,null
2152,0.005651,0.006995,null,null
2153,0.005656,0.006994,null,null
2154,0.005651,0.006993,null,null
2155,0.005653,0.006994,null,null
2156,0.005653,0.00699,null,null
2157,0.005658,0.006998,null,null
2158,0.005649,0.006996,null,null
2159,0.00565,0.007002,null,null
2160,0.005645,0.007001,null,null
2161,0.005653,0.006999,null,null
2162,0.005647,0.006997,null,null
2163,0.005649,0.007,null,null
2164,0.005652,0.006995,null,null
2165,0.005648,0.006999,null,null
2166,0.005648,0.007001,null,null
2167,0.005651,0.007002,null,null
2168,0.005646,0.006998,null,null
2169,0.005649,0.006998,null,null
2170,0.005648,0.006997,null,null
2171,0.005652,0.006997,null,null
2172,0.005647,0.007001,null,null
2173,0.005648,0.007001,null,null
2174,0.005648,0.006994,null,null
2175,0.005647,0.007001,null,null
2176,0.005646,0.007002,null,null
2177,0.005646,0.007001,null,null
2178,0.005643,0.007004,null,null
2179,0.005645,0.007003,null,null
2180,0.005645,0.007003,null,null
2181,0.005647,0.007004,null,null
2182,0.005648,0.007,null,null
2183,0.005648,0.007006,null,null
2184,0.005642,0.007005,null,null
2185,0.005646,0.007002,null,null
2186,0.005644,0.007003,null,null
2187,0.005645,0.007002,null,null
2188,0.005647,0.007001,null,null
2189,0.005644,0.007003,null,null
2190,0.005647,0.007001,null,null
2191,0.005647,0.007001,null,null
2192,0.005643,0.007003,null,null
2193,0.005651,0.007002,null,null
2194,0.00565,0.007,null,null
2195,0.005648,0.006996,null,null
2196,0.005648,0.007,null,null
2197,0.005655,0.007,null,null
2198,0.00565,0.006994,null,null
2199,0.005651,0.006997,null,null
2200,0.005652,0.006997,null,null
2201,0.005654,0.006996,null,null
2202,0.00565,0.006998,null,null
2203,0.005654,0.007001,null,null
2204,0.005648,0.006996,null,null
2205,0.00565,0.006997,null,null
2206,0.005652,0.006999,null,null
2207,0.005658,0.006993,null,null
2208,0.005653,0.006995,null,null
2209,0.005652,0.006996,null,null
2210,0.00565,0.007,null,null
2211,0.005649,0.007001,null,null
2212,0.005651,0.006995,null,null
2213,0.005651,0.006993,null,null
2214,0.005651,0.006991,null,null
2215,0.005656,0.006993,null,null
2216,0.005655,0.006992,null,null
2217,0.005653,0.006992,null,null
2218,0.005655,0.006993,null,null
2219,0.005654,0.006994,null,null
2220,0.005655,0.006993,null,null
2221,0.005661,0.00699,null,null
2222,0.005656,0.006993,null,null
2223,0.005658,0.006991,null,null
2224,0.005659,0.006983,null,null
2225,0.005657,0.006993,null,null
2226,0.005661,0.006988,null,null
2227,0.005661,0.006987,null,null
2228,0.005662,0.006986,null,null
2229,0.005663,0.006982,null,null
2230,0.00566,0.006981,null,null
2231,0.00566,0.006983,null,null
2232,0.00566,0.006984,null,null
2233,0.005659,0.006988,null,null
2234,0.005662,0.006986,null,null
2235,0.005657,0.006985,null,null
2236,0.005656,0.006986,null,null
2237,0.00566,0.006988,null,null
2238,0.005663,0.006985,null,null
2239,0.005666,0.006987,null,null
2240,0.005661,0.006982,null,null
2241,0.00566,0.006983,null,null
2242,0.00566,0.006981,null,null
2243,0.005659,0.006982,null,null
2244,0.005665,0.006985,null,null
2245,0.005662,0.006984,null,null
2246,0.005663,0.00698,null,null
2247,0.005663,0.00698,null,null
2248,0.005661,0.006978,null,null
2249,0.00566,0.006982,null,null
2250,0.00566,0.006982,null,null
2251,0.00566,0.006982,null,null
2252,0.005663,0.006982,null,null
2253,0.005663,0.006983,null,null
2254,0.005662,0.006983,null,null
2255,0.005661,0.006983,null,null
2256,0.005661,0.006981,null,null
2257,0.005664,0.006981,null,null
2258,0.005661,0.006988,null,null
2259,0.005662,0.006989,null,null
2260,0.005662,0.006989,null,null
2261,0.00566,0.006986,null,null
2262,0.005659,0.006985,null,null
2263,0.005658,0.006987,null,null
2264,0.005661,0.006983,null,null
2265,0.005659,0.006985,null,null
2266,0.005655,0.006988,null,null
2267,0.005656,0.006989,null,null
2268,0.005655,0.006985,null,null
2269,0.00566,0.006986,null,null
2270,0.005658,0.006993,null,null
2271,0.005654,0.00699,null,null
2272,0.005657,0.006992,null,null
2273,0.005658,0.006993,null,null
2274,0.005653,0.006994,null,null
2275,0.005651,0.006993,null,null
2276,0.005652,0.006997,null,null
2277,0.005654,0.00699,null,null
2278,0.005655,0.006991,null,null
2279,0.005664,0.006989,null,null
2280,0.005658,0.00699,null,null
2281,0.005654,0.006988,null,null
2282,0.005654,0.006993,null,null
2283,0.005655,0.006987,null,null
2284,0.005657,0.006991,null,null
2285,0.005654,0.00699,null,null
2286,0.005652,0.006994,null,null
2287,0.005653,0.006993,null,null
2288,0.005653,0.006989,null,null
2289,0.005655,0.006992,null,null
2290,0.005656,0.006992,null,null
2291,0.00565,0.007003,null,null
2292,0.005654,0.007003,null,null
2293,0.005654,0.006991,null,null
2294,0.005656,0.006993,null,null
2295,0.005662,0.006986,null,null
2296,0.005657,0.006985,null,null
2297,0.005661,0.006991,null,null
2298,0.005656,0.006999,null,null
2299,0.005658,0.006988,null,null
2300,0.005655,0.006994,null,null
2301,0.005654,0.006991,null,null
2302,0.005654,0.006992,null,null
2303,0.005655,0.006991,null,null
2304,0.005654,0.006992,null,null
2305,0.005653,0.006993,null,null
2306,0.005653,0.006989,null,null
2307,0.005655,0.006991,null,null
2308,0.005657,0.006993,null,null
2309,0.005656,0.006992,null,null
2310,0.00566,0.006991,null,null
2311,0.005657,0.006987,null,null
2312,0.005659,0.006986,null,null
2313,0.005657,0.006988,null,null
2314,0.005657,0.006988,null,null
2315,0.005657,0.006989,null,null
2316,0.005656,0.006991,null,null
2317,0.005656,0.006997,null,null
2318,0.005649,0.006996,null,null
2319,0.005656,0.006998,null,null
2320,0.005652,0.006995,null,null
2321,0.005653,0.006997,null,null
2322,0.005651,0.006995,null,null
2323,0.005649,0.006993,null,null
2324,0.005651,0.006997,null,null
2325,0.005654,0.006998,null,null
2326,0.005647,0.006994,null,null
2327,0.00565,0.006997,null,null
2328,0.005652,0.006993,null,null
2329,0.005651,0.006992,null,null
2330,0.005655,0.006992,null,null
2331,0.005658,0.006993,null,null
2332,0.005655,0.006998,null,null
2333,0.005653,0.006996,null,null
2334,0.005651,0.006995,null,null
2335,0.005649,0.007001,null,null
2336,0.005646,0.007006,null,null
2337,0.005646,0.006998,null,null
2338,0.005648,0.006999,null,null
2339,0.005652,0.006996,null,null
2340,0.005649,0.006996,null,null
2341,0.00565,0.006996,null,null
2342,0.005655,0.006993,null,null
2343,0.005657,0.006989,null,null
2344,0.005656,0.006989,null,null
2345,0.005654,0.006992,null,null
2346,0.005661,0.00699,null,null
2347,0.00566,0.006981,null,null
2348,0.005664,0.006987,null,null
2349,0.005663,0.006983,null,null
2350,0.005665,0.006978,null,null
2351,0.005664,0.006985,null,null
2352,0.005658,0.006984,null,null
2353,0.005662,0.006982,null,null
2354,0.005662,0.006983,null,null
2355,0.005661,0.006989,null,null
2356,0.005658,0.006987,null,null
2357,0.005662,0.006982,null,null
2358,0.005659,0.006979,null,null
2359,0.005661,0.006989,null,null
2360,0.005658,0.006988,null,null
2361,0.005659,0.006987,null,null
2362,0.005658,0.006989,null,null
2363,0.005656,0.006988,null,null
2364,0.005652,0.006991,null,null
2365,0.005661,0.00699,null,null
2366,0.005659,0.006992,null,null
2367,0.00566,0.006986,null,null
2368,0.005667,0.00699,null,null
2369,0.005659,0.006987,null,null
2370,0.005661,0.006984,null,null
2371,0.005661,0.006985,null,null
2372,0.00567,0.00698,null,null
2373,0.005664,0.006983,null,null
2374,0.005664,0.00698,null,null
2375,0.005661,0.006983,null,null
2376,0.00566,0.006987,null,null
2377,0.005665,0.006986,null,null
2378,0.005665,0.006984,null,null
2379,0.00566,0.006984,null,null
2380,0.00566,0.006987,null,null
2381,0.005663,0.006982,null,null
2382,0.005665,0.006989,null,null
2383,0.005658,0.006989,null,null
2384,0.005657,0.006986,null,null
2385,0.00566,0.006988,null,null
2386,0.00566,0.006984,null,null
2387,0.005661,0.006985,null,null
2388,0.005663,0.006983,null,null
2389,0.00566,0.006984,null,null
2390,0.00566,0.006985,null,null
2391,0.005666,0.006984,null,null
2392,0.005662,0.006982,null,null
2393,0.005658,0.006985,null,null
2394,0.00566,0.006981,null,null
2395,0.005664,0.006983,null,null
2396,0.005663,0.006982,null,null
2397,0.005663,0.006982,null,null
2398,0.005667,0.006981,null,null
2399,0.005666,0.006977,null,null
2400,0.005665,0.006976,null,null
2401,0.005662,0.006978,null,null
2402,0.005665,0.006981,null,null
2403,0.005666,0.006974,null,null
2404,0.005665,0.006979,null,null
2405,0.005665,0.006978,null,null
2406,0.005666,0.006979,null,null
2407,0.005665,0.00698,null,null
2408,0.005667,0.006978,null,null
2409,0.005664,0.006977,null,null
2410,0.005671,0.006975,null,null
2411,0.005667,0.006977,null,null
2412,0.005665,0.006978,null,null
2413,0.005666,0.006977,null,null
2414,0.005665,0.006979,null,null
2415,0.005671,0.006977,null,null
2416,0.005666,0.006973,null,null
2417,0.005667,0.006976,null,null
2418,0.005671,0.006974,null,null
2419,0.005667,0.006974,null,null
2420,0.005668,0.006973,null,null
2421,0.005667,0.006977,null,null
2422,0.005666,0.006975,null,null
2423,0.005665,0.006975,null,null
2424,0.005666,0.006973,null,null
2425,0.005665,0.006975,null,null
2426,0.005666,0.006976,null,null
2427,0.005665,0.006973,null,null
2428,0.00567,0.006975,null,null
2429,0.00567,0.006971,null,null
2430,0.005667,0.006973,null,null
2431,0.005668,0.006976,null,null
2432,0.005667,0.006975,null,null
2433,0.005667,0.006984,null,null
2434,0.005658,0.006984,null,null
2435,0.005666,0.006984,null,null
2436,0.00566,0.006982,null,null
2437,0.005662,0.006984,null,null
2438,0.00566,0.006987,null,null
2439,0.005663,0.006983,null,null
2440,0.005662,0.006984,null,null
2441,0.005661,0.006985,null,null
2442,0.005661,0.006986,null,null
2443,0.005664,0.006986,null,null
2444,0.005662,0.006985,null,null
2445,0.005659,0.006989,null,null
2446,0.005659,0.006986,null,null
2447,0.005656,0.006987,null,null
2448,0.005659,0.006986,null,null
2449,0.005658,0.00699,null,null
2450,0.005657,0.006987,null,null
2451,0.00566,0.006989,null,null
2452,0.005661,0.006987,null,null
2453,0.005657,0.006984,null,null
2454,0.005657,0.006982,null,null
2455,0.005655,0.006985,null,null
2456,0.005656,0.00699,null,null
2457,0.005658,0.006992,null,null
2458,0.005659,0.006988,null,null
2459,0.005662,0.006986,null,null
2460,0.005657,0.006989,null,null
2461,0.005658,0.006986,null,null
2462,0.005662,0.006989,null,null
2463,0.005657,0.006984,null,null
2464,0.005666,0.006989,null,null
2465,0.005666,0.00698,null,null
2466,0.005664,0.006982,null,null
2467,0.005662,0.006978,null,null
2468,0.005666,0.006978,null,null
2469,0.005661,0.006976,null,null
2470,0.005661,0.006981,null,null
2471,0.005664,0.006976,null,null
2472,0.005661,0.00698,null,null
2473,0.005667,0.006978,null,null
2474,0.005665,0.006981,null,null
2475,0.005665,0.006976,null,null
2476,0.005664,0.006978,null,null
2477,0.005668,0.006981,null,null
2478,0.005665,0.006986,null,null
2479,0.005669,0.006979,null,null
2480,0.005668,0.006977,null,null
2481,0.005668,0.006976,null,null
2482,0.005668,0.006975,null,null
2483,0.005667,0.006975,null,null
2484,0.005667,0.006974,null,null
2485,0.005665,0.006972,null,null
2486,0.005665,0.006976,null,null
2487,0.005665,0.006977,null,null
2488,0.00567,0.006975,null,null
2489,0.005669,0.006975,null,null
2490,0.005665,0.006974,null,null
2491,0.005668,0.006974,null,null
2492,0.005667,0.00697,null,null
2493,0.005669,0.006971,null,null
2494,0.005665,0.006976,null,null
2495,0.005667,0.006971,null,null
2496,0.005671,0.006972,null,null
2497,0.00567,0.006977,null,null
2498,0.005668,0.006972,null,null
2499,0.005667,0.006974,null,null
2500,0.005669,0.006975,null,null
2501,0.005669,0.006974,null,null
2502,0.005667,0.00697,null,null
2503,0.005667,0.006976,null,null
2504,0.005669,0.006976,null,null
2505,0.005668,0.006974,null,null
2506,0.00567,0.006972,null,null
2507,0.005669,0.006975,null,null
2508,0.005666,0.006973,null,null
2509,0.005666,0.006977,null,null
2510,0.005665,0.006978,null,null
2511,0.005665,0.006975,null,null
2512,0.005664,0.006979,null,null
2513,0.005665,0.006982,null,null
2514,0.005664,0.006983,null,null
2515,0.005658,0.006983,null,null
2516,0.005656,0.006985,null,null
2517,0.005656,0.006986,null,null
2518,0.005654,0.006987,null,null
2519,0.005657,0.006986,null,null
2520,0.005658,0.006986,null,null
2521,0.005659,0.006989,null,null
2522,0.005655,0.006995,null,null
2523,0.005655,0.006994,null,null
2524,0.005658,0.00699,null,null
2525,0.005653,0.00699,null,null
2526,0.005654,0.006993,null,null
2527,0.005653,0.006987,null,null
